y,x
0,104
0,577
0,632
0,697
0,724
0,732
0,895
0,1448
0,1489
1,438
15,735
18,1440
22,453
28,1317
32,440
32,1305
33,1532
38,677
39,442
47,1563
48,1438
52,1483
66,633
70,943
72,1627
73,479
78,1366
81,1340
83,432
83,1317
92,440
96,136
102,1314
106,1356
112,518
113,1315
115,1129
117,123
130,509
136,384
140,417
143,1
147,317
149,311
156,109
172,1168
173,1626
180,448
183,1627
188,441
204,1363
204,1494
207,309
210,1478
211,500
212,1470
219,187
221,1433
222,1106
226,1432
236,228
247,1285
251,434
254,594
257,434
261,625
269,590
271,1128
284,924
295,1240
296,577
306,177
313,163
314,849
317,571
320,576
323,489
326,1181
327,1174
336,378
339,325
352,1557
355,453
355,457
357,1627
361,969
362,449
362,452
364,908
373,360
373,501
373,1477
377,417
378,901
379,501
381,359
387,1056
388,924
394,479
397,862
399,856
402,72
406,480
408,1235
417,340
418,455
422,114
422,775
423,1353
424,356
424,1215
425,1476
431,1189
434,267
435,189
437,263
441,1140
443,1160
443,1164
444,944
445,1119
446,1123
447,85
449,198
450,489
450,1330
453,304
455,495
457,414
457,449
462,343
466,249
471,1226
473,501
474,265
480,502
481,268
483,860
484,516
487,433
489,551
490,442
492,1061
493,417
498,1197
499,474
503,200
503,484
504,184
504,886
505,543
507,453
507,488
508,482
511,427
519,0
525,190
527,1138
528,460
531,523
532,464
535,951
537,181
537,1186
539,466
545,471
548,173
548,1135
550,527
552,1338
553,161
556,476
559,170
559,511
559,535
562,159
562,482
565,565
567,513
568,1270
569,157
569,527
570,151
577,546
582,593
587,133
591,151
594,494
596,153
600,1238
602,506
604,123
605,1264
609,108
614,767
615,505
617,737
622,504
624,742
626,51
626,519
635,128
638,1247
648,669
651,122
653,127
654,637
658,493
663,618
664,501
672,688
674,675
678,160
682,625
683,532
686,599
691,702
711,490
713,496
718,472
737,487
759,472
763,464
767,483
768,474
780,440
783,454
787,1092
788,450
788,491
789,108
803,1375
804,178
805,1106
818,67
820,130
820,1199
821,152
826,248
826,1625
841,334
844,1214
846,188
847,370
849,349
850,334
851,1195
854,1434
864,297
902,1088
903,408
906,1281
906,1367
910,1385
910,1627
912,1394
914,1063
919,1082
921,1359
931,1170
935,1152
935,1486
939,1015
940,1612
941,1377
942,1490
949,819
949,894
954,1111
958,972
958,1548
959,1114
963,1007
965,1491
966,1535
967,1494
970,928
970,1210
981,824
981,829
983,1435
989,1627
990,828
993,1580
1001,1378
1001,1382
1012,866
1017,955
1020,1455
1021,824
1025,866
1026,870
1026,1197
1027,1021
1030,877
1032,0
1037,845
1045,1601
1047,657
1049,1304
1050,1251
1053,1202
1060,220
1060,1221
1060,1559
1061,386
1063,923
1064,788
1064,799
1064,858
1064,907
1066,78
1068,1021
1069,930
1070,487
1071,1206
1072,871
1077,902
1080,763
1081,618
1082,562
1083,603
1083,1353
1087,1455
1088,1459
1089,1517
1095,1214
1096,400
1097,316
1097,1227
1100,1187
1103,1085
1106,339
1106,348
1106,1274
1111,511
1112,342
1114,813
1115,1518
1116,313
1118,344
1120,356
1120,1242
1122,1151
1125,428
1126,474
1128,321
1128,328
1128,435
1133,839
1133,846
1140,0
1148,1062
1154,0
1159,249
1163,1493
1169,1243
1171,1481
1182,243
1184,771
1186,239
1187,0
1190,1507
1194,543
1208,1103
1213,754
1216,681
1228,743
1230,74
1230,1450
1231,690
1233,707
1245,545
1251,890
1254,566
1255,572
1259,1
1259,596
1265,104
1267,546
1271,558
1281,765
1288,562
1298,814
1302,139
1305,888
1325,987
1326,169
1326,568
1326,1320
1326,1587
