y,x
0,104
0,481
0,571
0,595
0,622
0,700
0,733
0,741
0,879
0,1459
1,438
1,469
1,641
1,1495
1,1511
2,1490
24,1495
28,581
32,440
33,582
35,771
38,459
42,1460
43,433
46,684
55,940
63,462
77,1627
79,545
84,424
90,440
93,1338
95,763
104,1521
107,0
107,37
111,553
114,0
129,511
134,587
136,384
136,1627
140,354
142,360
146,485
146,1627
147,317
148,1323
149,98
149,311
155,353
156,1407
165,577
168,220
173,475
175,572
181,1376
182,430
183,202
185,323
186,252
194,1584
195,223
203,1609
208,1496
211,499
213,343
227,428
227,1426
230,1364
234,1431
237,1393
238,1304
243,581
248,612
260,576
261,1245
262,907
270,1284
296,170
303,560
310,127
310,565
312,851
323,490
330,490
330,1491
337,307
338,485
338,496
363,420
374,501
374,1463
375,52
375,604
376,340
377,864
379,503
380,352
389,343
391,479
392,404
406,612
406,882
412,264
412,339
413,101
421,350
424,275
431,175
432,798
436,256
436,323
443,212
447,185
450,511
451,264
451,437
452,495
455,300
455,449
459,330
461,399
468,287
471,371
472,507
481,220
481,513
483,209
483,225
485,215
485,403
488,552
489,234
491,202
500,176
501,485
501,549
501,555
502,201
502,429
503,590
504,194
505,453
512,1
513,900
517,457
522,849
524,189
529,164
531,458
533,451
535,172
538,585
540,486
543,470
543,476
545,464
546,175
558,538
560,574
562,630
565,145
565,157
567,525
567,527
569,576
570,142
570,154
573,558
574,147
575,528
579,495
580,921
582,469
591,569
592,129
592,494
595,154
598,577
604,499
606,490
608,508
620,796
626,147
628,46
630,756
631,149
632,123
632,726
636,126
637,117
646,137
646,532
647,641
649,495
653,148
657,118
660,507
663,116
669,493
673,702
677,685
684,533
684,626
686,103
693,712
694,615
695,487
698,607
702,483
707,498
713,471
715,499
766,494
768,473
775,1093
776,206
778,519
791,93
792,218
795,211
796,91
798,441
803,1117
809,385
811,379
812,388
818,358
819,235
819,410
821,348
821,454
822,334
824,57
825,1384
829,327
830,318
833,170
833,338
834,387
835,248
837,359
838,1199
844,354
844,438
852,341
852,352
865,1183
870,1462
872,1182
873,1217
893,1626
894,385
902,424
903,1252
915,910
916,80
928,1501
933,1625
935,457
937,896
938,1051
938,1370
939,1089
940,1031
943,1065
943,1069
944,1480
946,1181
947,1453
948,867
949,1118
950,1378
953,962
957,937
959,1375
963,1105
964,1110
967,1501
971,1528
972,190
980,997
981,1113
982,1622
987,1568
987,1623
992,1493
996,1365
999,1483
1000,875
1001,1548
1002,1281
1006,816
1006,1545
1008,1221
1012,820
1013,193
1021,866
1021,1622
1025,1275
1025,1627
1027,1058
1030,874
1032,878
1034,1627
1037,1592
1040,1251
1042,1352
1044,1028
1047,1416
1051,1042
1052,1455
1053,304
1053,658
1055,0
1060,385
1060,798
1061,704
1065,1040
1067,430
1068,814
1068,1018
1071,1206
1073,708
1075,1281
1077,808
1077,884
1078,282
1080,624
1081,567
1081,608
1084,776
1093,409
1093,935
1095,627
1095,1549
1097,318
1098,559
1104,47
1107,353
1108,1362
1109,1357
1109,1458
1114,318
1115,1135
1116,505
1122,1228
1124,1270
1126,1234
1126,1293
1128,331
1128,838
1132,289
1132,324
1132,471
1134,1116
1135,1284
1138,473
1141,301
1141,1516
1142,1218
1144,0
1145,1501
1148,1297
1153,1
1154,250
1154,1092
1155,968
1155,1368
1160,1
1161,509
1161,1226
1162,1328
1164,857
1164,1243
1166,1223
1167,501
1171,1202
1172,1226
1172,1313
1174,1308
1175,849
1179,243
1181,550
1187,16
1191,634
1196,619
1196,1259
1205,522
1208,1184
1213,784
1213,1220
1217,781
1217,1118
1220,971
1221,1024
1222,1030
1229,692
1231,809
1232,1552
1236,758
1241,746
1242,539
1243,976
1247,795
1247,1340
1248,1230
1249,542
1252,78
1254,983
1255,753
1256,1509
1257,1577
1261,1004
1265,0
1266,1320
1269,80
1271,568
1272,540
1273,562
1275,1048
1277,1170
1282,565
1284,540
1284,570
1290,1110
1291,548
1296,560
1302,1451
1304,727
1305,660
1305,1604
1307,881
1309,42
1311,135
1313,927
1316,996
1317,762
1324,1450
1325,919
1326,102
1326,158
1326,559
1326,574
1326,586
1326,589
1326,621
1326,801
1326,994
1326,1021
1326,1360
1326,1478
1326,1494
