y,x
0,104
0,576
0,630
0,695
0,721
0,892
1,727
2,440
13,1490
20,1522
21,1440
24,454
27,741
27,1310
28,447
33,1557
36,1437
37,446
37,673
43,435
47,441
50,1481
51,1593
53,1602
66,630
70,1366
71,943
72,1341
72,1627
73,486
82,431
87,438
95,764
101,429
101,1131
104,1354
112,515
118,135
128,505
135,1317
135,1625
140,1
141,415
147,317
149,311
154,1612
155,107
165,1168
173,1626
177,1314
181,444
184,1627
196,234
198,282
202,1363
205,299
212,435
212,500
212,1468
217,1106
220,186
225,1433
235,1431
238,226
250,433
252,590
258,435
258,622
269,585
272,1092
272,1126
273,1085
289,579
294,1238
306,177
310,171
312,844
313,160
318,488
318,573
319,1133
323,1183
340,324
340,373
348,435
349,450
353,1556
359,1627
360,907
362,447
362,452
371,1011
375,500
376,897
379,414
381,357
381,504
382,351
383,346
384,1057
393,863
397,852
401,506
403,70
403,1243
409,356
410,493
411,133
417,340
419,1320
424,366
425,353
432,182
438,947
448,1108
451,196
457,412
458,1338
459,334
464,256
474,265
475,500
478,404
482,411
483,506
485,220
485,515
486,432
490,441
491,550
491,1062
495,419
501,206
504,550
505,182
507,453
508,207
510,448
513,595
518,0
529,856
530,177
530,573
531,463
532,448
532,456
538,466
540,177
541,186
541,479
544,470
547,463
548,480
549,171
555,160
556,1342
557,476
559,534
564,158
565,565
568,525
570,156
572,1272
577,547
578,497
579,597
588,132
592,150
594,154
594,494
600,565
600,1237
602,821
603,121
608,110
615,505
622,504
623,53
624,517
625,744
629,125
643,131
643,1246
645,719
649,149
665,501
670,694
676,160
676,670
679,531
684,621
691,702
694,607
697,599
708,500
712,490
716,472
737,487
756,475
760,472
766,494
767,470
782,433
782,454
784,1091
796,1393
799,410
800,483
802,1111
803,243
807,476
808,125
808,421
814,273
820,257
821,66
821,129
823,332
826,252
826,289
828,345
829,398
830,176
830,1625
831,384
837,90
840,1450
843,376
844,1211
846,371
849,350
850,342
851,1193
863,298
886,465
896,85
897,1078
903,408
906,1626
911,84
921,1082
924,1352
934,1169
934,1400
936,1151
937,1489
944,1006
944,1489
948,821
949,893
953,1112
955,1375
960,1550
962,973
962,1114
966,1402
966,1430
966,1532
967,1009
967,1496
967,1536
968,1492
971,931
973,1203
973,1492
974,1627
979,955
983,1627
988,907
990,828
993,1586
1004,1354
1005,1358
1010,195
1011,865
1011,1569
1015,1545
1016,824
1023,1452
1024,1620
1029,1200
1029,1391
1030,881
1030,1023
1030,1082
1031,872
1040,660
1049,0
1049,1604
1050,1307
1053,1255
1056,1128
1057,661
1060,384
1060,912
1060,920
1061,925
1061,1564
1064,917
1064,1224
1065,574
1065,580
1065,790
1065,801
1065,860
1068,865
1077,1280
1078,1373
1079,561
1079,763
1079,901
1081,604
1081,620
1082,782
1084,291
1086,1072
1086,1356
1087,1291
1093,1520
1096,314
1096,400
1099,1217
1101,40
1104,1189
1106,339
1106,348
1108,1523
1110,1277
1111,342
1111,511
1116,313
1117,825
1120,475
1122,924
1123,337
1123,479
1126,428
1126,1154
1127,327
1130,286
1133,317
1135,840
1137,0
1142,52
1145,1
1146,459
1151,1064
1152,0
1152,452
1155,463
1157,497
1157,655
1157,660
1158,249
1159,1321
1167,529
1173,1480
1178,1555
1184,772
1186,0
1207,885
1211,1300
1212,1104
1217,681
1217,1508
1222,1570
1227,1452
1230,743
1233,762
1234,699
1239,533
1241,74
1244,534
1245,546
1246,1457
1247,571
1253,546
1253,572
1255,909
1259,0
1259,596
1263,1009
1265,559
1265,571
1266,103
1270,538
1270,1584
1282,562
1283,765
1302,138
1307,888
1308,823
1325,984
1326,168
1326,569
1326,1319
1326,1586
