y,x
5504,4996
5505,3331
5506,3741
5508,3567
5508,3736
5514,3252
5515,1758
5515,3795
5516,3475
5517,3328
5520,1942
5521,2220
5524,3325
5526,9770
5527,3121
5528,2890
5529,2915
5529,2921
5532,3731
5534,2932
5536,3863
5537,2940
5538,3834
5543,2558
5550,3521
5552,2536
5552,3655
5554,3305
5558,3657
5560,3650
5561,3492
5563,2838
5564,2347
5565,2698
5568,3044
5568,3863
5569,3292
5571,2743
5571,3049
5573,2853
5574,2465
5575,2878
5576,2978
5578,2847
5578,7906
5579,2306
5582,7902
5583,2748
5586,2602
5586,2658
5586,2811
5586,3349
5587,2642
5587,2930
5588,2982
5600,2446
5602,2661
5603,2594
5603,3940
5609,3272
5612,2385
5613,2533
5613,6662
5617,3225
5619,2350
5623,3454
5624,3183
5625,2409
5625,2613
5625,3458
5628,2438
5629,3407
5631,2878
5631,3310
5633,2626
5633,3300
5634,2440
5634,2514
5636,2326
5637,2322
5637,2354
5637,2358
5638,2373
5638,2404
5642,2266
5642,3164
5646,2332
5646,3334
5653,3070
5654,3341
5657,2084
5661,2275
5661,3069
5666,2587
5667,2569
5667,2573
5671,1842
5672,2556
5675,2878
5675,3305
5675,3312
5676,2535
5679,2282
5681,3375
5683,2601
5683,2704
5683,2709
5683,4018
5687,2607
5687,3288
5688,3436
5690,2789
5690,3598
5696,2045
5696,3139
5696,3341
5697,1990
5708,2907
5711,2581
5712,3307
5715,3151
5716,2252
5717,2796
5717,2801
5719,1883
5721,2827
5723,1887
5727,3268
5728,1842
5728,2819
5730,3012
5736,1860
5740,2946
5741,2950
5742,1892
5742,1914
5743,1918
5745,2567
5747,2559
5747,2868
5749,1964
5754,2204
5756,3605
5761,2601
5764,2109
5769,2110
5769,2800
5772,3045
5773,2805
5775,1823
5778,2590
5779,1972
5787,3301
5789,4128
5791,2015
5792,2597
5794,2590
5797,2609
5798,3251
5801,2577
5802,1778
5802,2132
5802,2588
5802,3097
5804,1755
5805,1858
5805,2027
5806,2736
5807,1904
5809,1921
5810,2223
5814,3018
5815,1869
5816,2690
5819,2058
5820,2918
5823,1708
5825,2627
5828,2750
5829,2568
5830,1809
5830,2184
5831,2576
5831,2726
5834,2887
5835,2195
5835,2970
5837,2581
5837,2583
5839,2588
5839,2797
5841,3200
5846,1974
5846,2736
5846,3390
5847,2604
5849,1851
5850,1944
5851,2654
5854,2088
5855,2854
5856,1922
5857,2056
5857,3212
5859,1915
5860,1896
5860,2027
5862,2744
5863,1827
5863,3693
5864,1817
5867,3579
5870,2017
5870,3063
5876,2579
5878,3741
5880,2859
5882,1943
5883,1936
5885,2054
5887,2704
5888,2891
5891,1870
5891,2755
5892,2746
5905,2815
5920,2057
5923,2534
5923,2657
5924,1978
5927,3157
5933,3129
5936,2108
5939,3893
5945,2499
5945,2949
5946,3876
5949,1917
5949,2596
5950,1922
5950,2948
5951,2501
5951,3100
5957,1956
5957,1960
5957,2949
5963,1876
5968,2463
5968,2475
5971,2452
5973,2468
5973,9298
5975,2349
5978,2270
5979,2370
5979,3155
5982,2273
5983,2413
5987,1871
5988,2290
5993,1916
5993,2147
5994,2419
6001,1905
6010,2340
6012,1948
6012,2347
6018,2373
6019,1936
6019,2063
6019,2365
6020,1930
6020,2024
6023,2405
6025,2059
6025,2288
6027,8652
6028,2453
6030,2072
6031,2023
6032,2274
6032,3614
6032,8611
6033,3958
6034,2505
6035,3675
6039,2755
6043,1985
6045,2832
6047,1990
6052,2395
6052,3110
6055,2983
6057,2014
6066,2049
6069,2847
6071,2019
6073,2578
6074,3654
6076,2560
6090,2265
6091,2860
6093,2175
6099,7734
6099,7741
6100,2144
6104,2325
6105,2059
6126,2116
6127,7349
6133,2920
6136,2976
6137,7206
6138,3937
6140,4165
6141,2423
6143,2724
6143,3020
6158,2346
6159,2283
6161,2018
6163,3188
6165,2981
6166,2810
6166,2862
6168,2208
6172,2590
6172,3459
6173,3505
6174,6724
6177,6664
6180,2420
6181,2113
6182,2415
6182,3989
6183,2397
6185,3099
6189,3536
6191,3941
6199,3346
6205,3132
6205,3417
6206,2289
6208,3136
6210,3348
6212,3280
6213,3286
6216,2349
6216,3480
6216,6140
6220,6068
6222,2325
6224,2352
6224,2576
6224,3112
6227,2280
6227,3140
6231,2420
6231,5976
6232,6187
6233,2590
6234,2507
6235,2512
6235,3278
6236,2293
6239,3181
6240,6207
6241,3425
6243,2533
6245,2844
6248,2822
6249,3162
6250,3226
6255,2647
6257,3149
6258,5623
6259,3103
6260,3288
6264,2424
6269,3378
6270,2513
6273,4057
6275,3393
6275,4144
6275,5349
6276,3117
6285,2445
6290,3083
6290,3184
6293,3371
6294,3313
6295,3189
6298,3557
6300,3561
6302,3009
6302,3137
6303,3014
6304,3286
6305,4138
6306,4926
6310,2988
6311,4024
6311,4052
6312,3371
6314,3222
6317,2422
6317,3074
6319,2576
6319,4802
6322,2437
6322,3548
6324,2492
6324,3092
6328,2632
6330,3536
6331,3128
6332,2429
6332,2653
6337,3028
6339,3922
6343,3340
6345,3882
6345,4193
6347,3032
6348,3271
6352,3257
6352,3872
6356,2335
6356,2624
6357,3319
6357,3324
6359,3016
6363,3241
6363,3830
6364,4074
6365,2525
6365,2680
6368,3809
6370,3826
6371,3178
6372,3718
6373,3774
6379,3526
6380,3691
6381,3312
6381,3686
6381,3702
6381,3707
6385,3055
6387,2490
6389,3485
6390,3123
6392,2733
6394,2727
6396,2718
6396,2738
6400,2375
6401,2634
6403,2433
6404,2732
6405,3093
6407,2615
6409,2677
6410,2439
6410,2572
6418,2726
6424,2662
6427,2402
6701,419
