y,x
0,441
0,577
0,631
0,695
0,721
0,729
0,892
0,1453
0,1489
0,1515
1,96
2,105
2,449
20,1439
23,442
32,438
32,1556
35,755
38,1323
40,672
41,1317
43,432
46,1480
49,439
53,442
60,496
66,1408
68,628
69,942
72,1626
78,1313
85,1132
87,438
101,1316
101,1353
102,429
109,510
116,134
126,501
133,1625
135,385
137,1
137,1627
153,107
156,1167
172,1626
174,418
180,445
183,1627
197,1362
198,251
200,231
207,305
210,1468
211,1105
212,432
212,500
216,1438
218,184
223,1432
233,432
235,225
236,1390
237,1429
246,432
246,566
246,586
251,434
253,618
262,582
269,1124
279,1009
297,1231
305,175
311,170
314,569
317,844
322,489
329,277
339,324
340,373
348,434
349,450
352,1558
354,126
356,906
359,1627
362,447
367,1497
368,1010
376,1470
379,413
380,356
381,350
382,343
392,858
393,853
396,1014
399,1245
400,505
405,70
405,323
411,985
416,339
417,773
418,1305
424,351
427,918
427,1477
449,490
450,306
452,194
453,301
457,411
458,449
459,332
462,1343
470,242
470,519
472,502
473,866
475,262
477,402
479,502
480,406
483,230
485,431
487,192
489,440
489,551
494,418
498,473
503,203
503,483
505,180
505,839
506,452
507,481
515,574
517,1
526,188
526,711
527,179
528,447
532,174
532,464
532,699
537,181
538,465
545,470
547,1134
550,456
551,170
552,1332
555,158
556,476
558,534
562,482
563,566
564,157
568,527
569,143
570,155
574,1274
576,547
582,469
587,560
588,131
592,493
592,557
594,148
600,565
601,1238
603,145
605,151
608,1265
610,686
614,692
618,148
620,55
626,518
630,124
631,130
635,127
636,691
639,139
642,1247
649,147
655,120
660,123
666,500
670,491
693,607
696,478
697,599
702,487
708,532
711,498
712,490
718,471
743,127
743,487
766,483
768,474
772,479
776,439
778,486
783,453
784,1090
788,99
793,97
798,1386
807,1101
812,173
815,1198
819,63
825,128
836,1625
842,334
845,367
846,182
848,348
850,1187
852,1191
854,181
858,1428
860,293
862,297
869,263
885,464
901,402
902,1085
906,1627
912,83
919,1065
923,1084
929,1621
936,1398
938,1149
938,1169
942,1015
947,820
948,1439
949,892
952,1113
952,1455
956,1110
958,191
958,1374
960,924
960,1110
962,976
963,1551
966,1541
967,1429
968,1009
968,1402
970,930
970,1538
971,1544
973,1219
978,1627
986,907
988,1626
998,1585
1007,1427
1008,1382
1009,1387
1011,193
1011,866
1017,847
1022,855
1026,895
1026,1459
1029,889
1029,1624
1032,872
1033,1200
1034,845
1034,1024
1034,1081
1035,1406
1038,1199
1043,656
1048,0
1053,1308
1053,1603
1056,855
1058,661
1059,1255
1061,1205
1063,76
1063,1128
1064,859
1065,1170
1066,790
1066,799
1068,909
1068,1557
1071,1224
1074,1209
1075,932
1079,561
1080,619
1081,560
1082,603
1082,764
1083,1281
1084,288
1090,1356
1091,957
1092,403
1092,1072
1096,1519
1097,314
1099,468
1099,472
1100,547
1103,370
1104,345
1106,1217
1109,1230
1110,511
1115,312
1116,1278
1117,344
1117,815
1119,354
1121,823
1124,362
1129,328
1131,401
1131,1246
1132,429
1133,1155
1137,471
1138,0
1138,840
1139,847
1142,1129
1143,51
1145,459
1146,0
1157,1064
1159,247
1164,478
1168,1323
1169,1490
1179,966
1185,0
1185,1553
1190,773
1194,543
1201,1305
1209,547
1210,844
1211,1507
1219,682
1219,755
1219,1104
1222,1570
1227,641
1231,1452
1232,78
1238,707
1238,757
1244,740
1246,545
1246,571
1260,0
1260,571
1260,596
1261,893
1266,571
1267,558
1270,546
1274,1586
1289,562
1291,0
1291,762
1303,137
1305,815
1313,0
1325,208
1325,986
1326,50
1326,167
1326,541
1326,568
1326,864
1326,1325
1326,1581
