y,x
0,461
0,569
0,613
0,636
0,693
0,722
0,731
0,876
0,1459
3,1491
20,455
20,604
25,455
31,761
36,1527
38,452
42,675
42,1459
45,1529
47,570
59,945
76,1626
85,439
88,440
90,531
95,764
97,136
100,1522
111,127
127,507
132,38
135,1626
140,1627
146,208
148,99
153,189
156,486
158,499
160,1622
161,579
166,1402
168,181
172,475
173,482
174,220
175,1362
177,419
178,1626
182,433
184,1372
191,1589
192,250
197,296
198,1603
201,221
213,504
225,225
227,428
232,432
235,1363
236,562
237,433
244,561
245,581
249,612
249,1383
250,1284
260,577
276,910
299,129
299,1521
300,169
306,109
310,148
311,566
311,842
322,489
326,271
330,490
335,448
339,376
339,485
340,319
349,449
356,449
357,443
362,452
363,419
366,883
376,1462
377,340
379,413
381,352
388,479
400,63
405,777
412,338
414,889
415,578
423,274
435,257
442,315
444,185
444,447
445,273
450,265
451,437
453,412
454,245
456,256
456,450
464,480
467,270
469,319
470,521
472,266
473,317
473,504
474,403
474,861
481,211
481,509
482,405
486,208
487,554
490,203
495,421
500,484
501,177
501,202
503,428
505,453
508,447
510,916
512,778
516,1
519,704
524,457
525,188
528,165
528,524
530,448
530,456
532,185
535,477
536,870
540,480
540,486
541,816
544,579
547,480
555,477
556,157
561,482
564,146
564,514
564,619
566,155
569,143
571,154
574,555
578,497
578,915
581,472
581,528
587,699
592,149
598,490
598,573
600,115
611,689
615,507
618,791
622,53
626,750
628,149
629,722
632,123
633,703
637,666
638,661
641,509
643,673
646,706
647,720
648,674
652,149
657,119
658,125
663,555
666,616
670,699
671,615
681,491
682,627
693,612
695,487
696,604
700,489
703,499
713,471
718,496
739,479
741,488
768,470
781,461
781,494
781,1089
784,435
787,454
789,96
789,492
791,237
796,94
801,437
803,1115
805,407
809,174
810,314
810,397
813,378
814,1439
815,462
817,388
822,59
823,335
828,126
834,339
834,387
834,1200
836,243
842,330
842,342
852,352
854,336
870,1188
878,1227
882,1229
885,1432
888,1625
893,383
902,422
902,446
917,81
934,1625
935,921
936,1110
937,1079
945,901
946,1031
946,1574
950,1470
951,1466
952,1379
953,1112
957,863
957,1106
958,1380
959,936
960,1023
960,1490
961,1627
963,1501
965,1174
966,1497
970,1385
971,189
972,1107
978,1110
980,991
981,836
984,1307
985,1384
989,1505
993,1501
994,1363
998,1422
999,1280
1000,1481
1002,1545
1005,1395
1006,871
1013,193
1016,817
1019,1627
1027,833
1029,839
1031,873
1032,877
1035,1590
1036,885
1038,894
1038,1028
1038,1627
1044,1415
1049,1251
1050,1445
1052,0
1053,653
1058,270
1059,863
1062,793
1063,1218
1064,1214
1067,677
1068,1032
1068,1203
1072,808
1077,1554
1078,1543
1079,281
1080,73
1080,1549
1081,565
1081,606
1081,622
1081,882
1087,771
1090,1220
1092,1319
1093,1132
1093,1543
1094,407
1096,624
1098,317
1098,556
1106,350
1107,342
1107,1246
1108,379
1108,1241
1108,1460
1111,1266
1112,345
1114,316
1114,1229
1116,506
1118,403
1119,1289
1120,359
1122,477
1122,1214
1122,1277
1123,367
1124,338
1125,358
1130,825
1132,323
1133,1107
1133,1291
1134,316
1138,1511
1142,0
1142,1497
1144,1364
1147,1221
1149,952
1152,0
1153,1094
1154,1525
1156,473
1157,250
1158,1
1160,1197
1160,1244
1162,482
1162,853
1169,530
1172,1074
1172,1288
1179,501
1179,543
1182,243
1186,1
1188,1511
1191,639
1195,618
1201,544
1206,522
1206,1216
1210,780
1213,969
1218,1331
1223,1555
1227,906
1228,685
1228,911
1231,1466
1232,1249
1236,756
1236,1256
1238,1453
1241,746
1246,540
1247,982
1249,79
1249,1483
1251,1033
1252,1003
1252,1513
1254,747
1255,575
1256,1577
1261,0
1268,646
1268,1312
1270,1101
1274,714
1277,557
1279,579
1293,573
1297,564
1302,571
1302,888
1303,592
1304,1603
1305,616
1308,135
1314,758
1316,1487
1325,579
1325,992
1326,159
1326,553
1326,585
1326,802
1326,915
1326,1367
1326,1460
1326,1486
