y,x
0,104
0,629
0,633
0,703
0,729
0,895
1,574
2,733
17,1451
19,438
24,1491
33,438
37,681
39,441
43,463
47,1539
53,1566
60,1485
65,434
67,638
71,1627
75,478
100,1532
103,1598
113,523
129,515
136,382
137,1627
141,421
142,1627
143,168
146,0
147,317
156,101
177,1386
182,456
184,1627
185,1576
185,1580
198,1372
208,289
211,500
211,1470
213,444
225,178
229,428
230,1436
232,1431
234,431
239,221
246,1291
257,599
265,624
273,594
276,1377
286,576
293,179
298,882
305,429
308,851
320,575
322,580
323,489
327,1191
330,492
337,303
339,325
339,378
341,449
341,498
350,1553
351,437
353,1627
361,450
368,500
373,361
377,419
379,503
379,1458
381,362
386,1459
390,479
400,479
403,851
410,491
415,260
416,345
419,456
419,529
421,1347
424,357
425,874
433,521
440,512
452,203
453,306
453,326
453,332
458,414
468,1344
471,271
480,231
483,506
489,433
490,211
492,443
494,550
496,421
499,219
499,473
502,202
503,186
508,453
509,489
511,565
521,184
527,118
534,570
540,479
541,1266
541,1325
543,476
545,472
548,481
551,162
557,475
559,533
560,160
560,591
562,482
564,148
566,563
567,527
578,486
584,552
586,134
594,494
595,554
598,1240
602,506
602,561
603,122
605,496
612,112
614,105
620,1252
624,517
625,54
625,127
633,496
685,600
696,480
706,486
713,495
717,477
722,470
757,446
783,155
787,1094
789,113
808,1102
818,177
821,132
826,1271
831,489
838,181
840,1213
848,1195
854,167
866,82
868,262
885,1082
890,1392
897,1626
907,1081
908,1376
909,1398
920,1378
925,1168
928,1004
929,1152
941,898
944,927
948,972
952,1008
952,1113
956,1551
958,1218
964,934
964,1540
964,1627
966,1110
968,1565
970,1106
979,1435
981,831
984,1627
988,1454
994,620
997,1292
997,1385
998,1419
1002,868
1002,1579
1005,928
1006,827
1007,1221
1009,831
1011,1566
1014,840
1015,1449
1017,1018
1017,1196
1018,886
1019,881
1020,871
1022,1396
1023,590
1024,845
1028,0
1033,564
1037,1249
1043,1124
1043,1302
1044,1200
1048,917
1048,1612
1049,789
1050,1219
1051,649
1052,798
1052,907
1056,1204
1058,824
1061,521
1061,1561
1062,1203
1065,762
1065,901
1067,1019
1068,484
1071,247
1072,1325
1073,561
1073,956
1080,783
1082,963
1084,1207
1086,1224
1087,1516
1088,466
1088,472
1089,302
1089,1184
1095,1271
1098,1493
1099,809
1101,346
1109,381
1110,1148
1111,1517
1113,411
1114,424
1115,313
1115,507
1116,405
1117,540
1118,413
1119,839
1120,469
1121,430
1124,347
1126,481
1127,330
1131,318
1131,402
1134,415
1137,1060
1139,0
1139,431
1140,808
1142,204
1143,195
1144,175
1145,0
1150,241
1155,251
1163,1318
1180,544
1186,1297
1187,1508
1192,235
1196,1101
1201,684
1204,556
1215,757
1218,699
1219,707
1220,1452
1230,560
1232,142
1233,1453
1234,557
1237,149
1237,756
1240,559
1242,890
1245,599
1247,1481
1253,552
1255,545
1256,1
1259,549
1264,769
1272,792
1277,589
1279,559
1281,568
1281,585
1288,550
1291,576
1304,550
1325,209
1325,563
1325,839
1325,986
1326,544
1326,1312
1326,1593
