y,x
0,49
0,104
0,447
0,482
0,595
0,629
0,705
0,733
0,744
0,887
0,1286
0,1498
0,1514
1,642
2,440
3,563
7,1323
11,1376
13,599
23,654
28,1549
32,775
32,1388
33,552
38,578
45,703
57,1367
63,1626
67,544
78,428
79,967
82,72
84,1541
89,439
93,131
94,75
94,79
96,7
100,0
104,130
120,515
121,35
122,382
122,1627
131,392
135,1627
138,366
139,486
139,1333
143,147
144,201
147,317
149,416
154,177
154,582
164,1627
167,171
167,315
168,310
168,1388
171,478
173,573
174,127
177,334
178,1627
179,326
182,230
183,450
185,1599
186,444
193,304
193,307
196,420
203,1627
205,348
205,1507
211,499
211,506
215,1444
215,1450
219,1449
221,1443
226,1310
227,1177
227,1303
231,1349
231,1353
233,1239
234,1235
239,583
242,1321
245,605
245,1318
248,1092
250,436
254,578
254,1247
257,917
277,1218
282,231
288,1116
292,1115
294,172
297,844
301,1101
307,567
308,128
310,169
310,432
317,1095
318,146
330,491
331,288
333,665
334,447
335,22
337,307
340,485
346,436
348,452
348,1555
349,1577
356,1128
359,1583
361,447
363,426
363,1531
364,1524
371,1167
372,1571
374,339
376,587
377,1238
378,352
381,412
383,1613
384,1032
387,344
387,1420
389,1077
396,1365
399,343
400,1449
402,1006
402,1054
404,1447
406,1153
407,483
407,1036
408,636
409,904
409,1178
410,1167
411,100
412,912
415,793
420,350
422,1488
423,275
428,353
431,460
434,256
435,211
435,325
436,596
441,559
444,493
449,679
451,244
451,436
452,400
455,449
456,256
458,332
458,1484
459,383
459,513
460,239
460,399
461,366
466,498
467,257
469,501
470,373
471,382
471,508
472,345
475,269
476,251
478,1095
478,1375
479,246
480,210
481,490
481,868
482,220
483,1246
486,404
487,238
488,235
488,1193
490,202
492,420
495,876
498,175
499,485
501,426
502,202
504,453
505,485
506,578
509,169
510,433
512,0
513,899
516,456
517,942
517,1153
524,190
525,451
526,1177
527,710
527,784
528,455
529,59
531,449
531,466
531,1372
533,180
533,458
534,172
535,1015
535,1213
536,472
536,619
537,523
538,479
538,591
538,1364
542,485
543,590
548,1196
549,558
553,500
553,570
554,471
555,494
556,143
556,627
558,578
565,156
566,504
570,141
570,153
570,485
573,1295
574,554
574,1363
576,944
582,704
586,692
593,496
596,511
599,823
601,716
605,1245
606,489
609,509
612,821
612,1275
614,544
615,111
616,523
617,675
623,47
628,758
629,501
629,511
632,112
632,507
636,501
647,506
647,1261
648,129
653,148
659,495
664,118
665,524
669,534
673,705
677,686
678,525
682,626
687,101
687,580
692,616
693,716
695,609
697,555
707,500
715,470
715,499
725,1097
728,533
740,489
756,477
761,475
765,469
765,505
766,476
768,474
771,212
778,522
785,428
787,459
787,490
788,406
788,500
791,91
797,89
799,387
800,228
804,244
805,409
806,1122
807,85
807,395
809,426
811,237
811,299
812,379
813,1377
814,371
814,421
817,232
819,265
819,388
822,336
825,314
826,56
829,318
832,433
832,1198
833,338
834,169
834,387
835,246
837,356
844,355
844,428
846,484
850,356
852,352
853,343
853,485
854,336
860,1187
870,1463
883,1626
894,384
904,410
916,85
921,1291
923,1627
928,819
932,898
934,932
938,1063
939,1041
940,1099
940,1550
940,1564
942,1067
944,1191
946,870
950,939
952,1510
957,976
957,1125
957,1627
959,1510
960,1538
961,1520
968,1527
973,190
981,1005
987,1387
988,1293
988,1319
991,1627
992,1377
997,879
999,1552
1001,1290
1003,1430
1004,824
1006,1488
1008,1222
1009,824
1009,1403
1013,1290
1014,192
1014,1272
1016,1626
1022,1086
1022,1459
1027,1556
1029,885
1030,889
1032,1627
1036,1459
1037,1259
1038,866
1043,836
1046,1394
1050,1260
1051,1050
1051,1441
1052,1468
1053,291
1055,875
1056,663
1057,1202
1058,0
1058,803
1059,386
1061,877
1063,1016
1065,708
1065,1047
1066,1021
1067,432
1067,819
1067,1228
1068,942
1071,491
1075,814
1076,282
1076,714
1077,892
1077,1214
1080,570
1080,610
1082,786
1083,1093
1092,943
1092,1395
1094,1557
1095,629
1095,855
1096,319
1096,408
1097,561
1097,1407
1105,48
1105,353
1106,345
1108,919
1111,1392
1111,1397
1113,318
1113,1145
1116,506
1117,499
1119,407
1119,1494
1124,1237
1125,474
1125,561
1125,592
1126,845
1127,331
1127,1220
1129,326
1131,471
1132,370
1133,331
1136,1537
1137,485
1138,1527
1139,476
1140,302
1145,0
1145,1228
1149,1304
1151,1343
1152,1032
1153,1518
1155,0
1155,251
1157,1101
1158,277
1160,554
1162,1
1164,862
1166,1384
1167,1343
1168,502
1168,1252
1170,1233
1172,1289
1174,1571
1175,250
1175,1211
1178,1256
1180,1226
1182,550
1186,1
1198,735
1202,520
1203,1268
1205,1515
1210,211
1210,222
1213,787
1220,1125
1222,837
1222,1029
1223,1033
1227,693
1228,1571
1231,566
1231,817
1233,1345
1233,1484
1237,814
1241,1436
1244,1480
1247,865
1251,863
1251,1535
1252,176
1253,544
1253,569
1256,860
1256,986
1257,545
1257,565
1258,78
1263,182
1263,566
1263,771
1263,1008
1264,562
1267,0
1272,161
1275,1053
1275,1252
1276,571
1280,558
1290,1204
1294,548
1295,101
1306,1125
1308,656
1309,1472
1310,572
1313,992
1315,134
1317,595
1320,553
1320,764
1323,674
1323,1471
1324,999
1324,1497
1325,207
1325,624
1325,723
1325,752
1326,137
1326,163
1326,567
1326,803
1326,926
1326,951
1326,1033
1326,1493
