y,x
0,104
0,692
0,718
0,727
0,887
0,1341
0,1456
0,1489
0,1511
1,441
1,582
1,628
3,450
3,1499
8,1326
14,1438
31,439
31,541
31,756
37,540
38,671
40,611
40,1478
42,434
45,1133
49,439
52,1558
54,1339
54,1357
63,940
68,428
73,1627
82,1325
88,440
88,1325
95,765
96,511
97,138
98,1359
109,421
110,98
119,492
133,1
135,384
141,1180
147,317
150,105
153,1616
172,1626
177,419
177,439
183,435
183,1627
184,1530
187,443
188,438
188,1593
190,1366
192,1504
195,1477
195,1509
196,177
203,225
206,1113
207,303
208,1476
211,499
214,1444
232,430
233,222
238,1427
239,564
246,564
246,585
252,616
254,1335
263,580
267,1372
280,1124
289,1000
290,995
303,172
311,154
311,170
313,568
317,488
330,490
331,288
336,852
339,324
339,486
340,375
352,911
354,124
356,1563
361,450
366,1018
367,1521
367,1627
371,1060
373,454
377,353
378,413
379,906
380,343
384,354
391,479
393,1015
402,65
407,354
409,984
415,337
420,105
420,890
422,1326
423,350
434,180
436,284
443,287
448,190
448,1284
449,436
450,491
451,265
452,299
456,256
456,411
456,449
458,332
469,520
472,503
473,341
476,418
477,403
479,407
481,230
481,508
482,213
487,210
488,439
489,194
489,552
493,203
494,418
495,1220
501,203
501,483
503,179
503,544
503,548
504,196
504,1166
506,452
517,0
518,456
520,870
521,437
526,189
526,738
529,166
531,456
531,700
532,59
532,465
532,475
536,182
539,465
539,1191
544,472
547,526
549,456
551,170
553,987
554,571
555,158
556,475
558,511
558,536
561,166
563,1348
565,156
566,513
572,154
573,148
575,550
575,603
576,1278
580,528
588,131
593,494
599,568
604,1240
605,789
607,794
610,1267
613,729
614,506
615,746
615,786
618,740
620,55
621,505
622,148
623,745
630,715
637,706
638,126
642,126
646,671
648,642
650,148
656,120
659,123
659,553
664,552
666,492
669,500
671,694
675,491
676,672
678,160
686,619
691,705
693,610
697,601
701,1199
705,498
713,490
714,473
732,1173
736,162
738,488
756,475
760,473
764,465
764,501
767,471
774,463
778,213
781,1088
782,495
783,430
783,456
785,222
788,98
790,213
790,493
791,1440
795,95
811,500
813,376
817,241
817,499
819,149
820,1197
822,62
822,127
822,457
823,89
827,289
829,399
831,249
848,352
849,1186
850,335
850,1625
854,1444
855,1190
892,429
897,83
908,1089
913,82
914,1626
924,1067
929,1386
930,1088
937,1443
938,918
939,816
941,1396
944,827
945,893
946,1476
947,1008
949,1167
957,919
957,1105
957,1496
963,1370
966,977
969,931
970,1260
970,1428
970,1522
972,1553
973,1402
974,1499
975,1543
979,707
988,1003
989,829
991,1627
999,1627
1008,1222
1008,1587
1011,192
1012,834
1014,1383
1016,1395
1017,820
1017,869
1022,673
1022,1564
1025,1569
1028,1563
1030,1459
1033,880
1042,1082
1042,1626
1044,650
1045,0
1045,1026
1049,1538
1058,217
1058,1194
1060,662
1061,1308
1065,1602
1066,804
1067,792
1069,1128
1072,1259
1073,1278
1075,911
1078,278
1080,563
1080,604
1080,620
1081,1226
1082,765
1085,1553
1087,908
1088,901
1092,403
1094,620
1094,1209
1094,1282
1095,384
1095,552
1105,348
1105,1358
1106,1517
1114,312
1119,1039
1121,820
1121,1219
1123,824
1123,1232
1124,1519
1125,1192
1127,321
1128,328
1130,316
1130,471
1132,1281
1135,924
1138,0
1142,460
1142,482
1143,51
1146,0
1146,842
1146,1096
1151,1077
1153,0
1153,724
1158,248
1158,1130
1164,1504
1167,1210
1172,551
1176,249
1177,1325
1178,588
1182,1489
1184,0
1194,775
1195,1247
1199,1255
1207,1506
1216,1309
1221,682
1223,861
1235,1104
1242,750
1246,547
1247,807
1249,1484
1250,572
1253,641
1258,1
1266,1473
1269,560
1270,601
1271,574
1275,569
1275,920
1276,898
1278,1446
1280,568
1290,570
1299,576
1299,761
1303,137
1304,571
1320,550
1325,572
1325,988
1326,166
1326,831
1326,888
