y,x
1910,643
1921,2388
1925,2889
1926,1670
1934,1243
1934,1342
1934,2310
1935,1249
1939,1239
1943,1878
1947,1658
1947,2167
1958,1879
1962,942
1967,2469
1968,2708
1972,580
1972,2350
1974,1489
1976,2770
1980,955
1981,959
1983,491
1983,510
1985,946
1985,2818
1989,2375
1996,622
1997,1420
1998,2284
2001,1425
2001,2294
2001,2842
2006,2745
2007,985
2011,2221
2015,2308
2018,2741
2020,1007
2024,961
2026,755
2027,3055
2029,1174
2030,1537
2030,2128
2037,1120
2037,2685
2039,1074
2044,559
2048,1294
2049,1323
2050,1405
2053,850
2053,1290
2053,1306
2057,868
2057,1418
2058,1302
2058,1306
2059,871
2059,1248
2059,1265
2059,1383
2059,2197
2060,773
2060,1244
2060,1373
2061,2755
2066,1621
2068,3010
2069,1501
2072,1644
2074,1821
2079,1968
2082,980
2082,2956
2085,996
2085,1144
2088,1808
2088,2304
2088,2904
2097,1840
2097,2279
2098,2035
2098,2365
2099,2284
2100,2326
2103,2332
2104,1992
2105,970
2105,2899
2111,2962
2112,976
2113,2931
2115,2654
2115,2937
2117,1951
2117,2391
2119,2419
2120,2358
2120,2414
2122,2730
2123,2399
2123,2421
2124,2657
2124,2956
2128,2755
2129,2655
2129,2661
2129,2713
2129,2718
2130,2670
2132,817
2134,2766
2134,2771
2137,1097
2137,2889
2139,1007
2139,2770
2139,2779
2145,1112
2145,2837
2146,2949
2148,1197
2148,1229
2148,2857
2149,2917
2151,2951
2155,2901
2165,1546
2167,2229
2177,2182
2198,1336
2199,1530
2201,1351
2203,1537
2208,1490
2213,1464
2218,1119
2224,1233
2226,1365
2227,1369
2228,1447
2231,1043
2231,1273
2233,1048
2236,1420
2240,1081
2241,1076
2242,1103
2254,1147
2266,1150
