y,x
1024,1081
1026,1085
1031,1032
1032,1093
1033,1087
1033,1196
1034,1223
1035,2967
1037,983
1039,965
1041,2089
1042,960
1043,1204
1045,934
1047,955
1047,1579
1048,928
1049,1118
1050,952
1051,949
1053,916
1055,1116
1056,1135
1061,889
1061,1589
1062,1199
1064,1140
1067,1168
1072,883
1074,1150
1075,1657
1078,644
1079,1170
1088,903
1088,3103
1089,773
1090,1424
1090,1498
1090,3035
1091,1169
1091,1176
1092,2088
1096,894
1096,1165
1096,1172
1097,886
1099,1186
1100,1537
1101,1193
1101,1233
1104,3105
1106,1304
1107,1209
1112,1270
1114,1195
1116,1284
1119,1208
1119,1341
1120,644
1121,1193
1121,1292
1123,1523
1124,1215
1125,1197
1126,1517
1128,870
1133,855
1133,867
1133,1199
1133,1294
1138,1268
1144,1185
1145,847
1145,1418
1146,1187
1148,1407
1159,1225
1161,1210
1165,1428
1167,857
1167,2795
1170,1216
1171,1223
1173,1204
1177,2906
1185,2873
1186,2804
1189,1371
1192,1225
1193,2691
1195,826
1195,1221
1196,2871
1197,834
1199,838
1199,1215
1203,1425
1210,1220
1211,843
1211,849
1211,861
1211,1209
1216,862
1216,2797
1221,1209
1222,829
1222,835
1228,1238
1230,1218
1236,2705
1238,872
1240,1239
1243,1239
1245,1339
1250,1294
1251,1285
1255,1330
1259,1246
1260,1269
1260,1323
1267,1220
1271,1212
1275,1187
1281,2770
1301,1204
1308,1202
1314,1184
1319,1207
1324,1189
1329,1209
1333,1813
1333,2709
1341,1233
1347,1143
1350,1173
1354,805
1362,2807
1365,1111
1369,1835
1376,1085
1376,1101
1378,1134
1381,2087
1384,1087
1386,1169
1396,2399
1398,1102
1399,882
1400,954
1401,1910
1407,1142
1410,1199
1413,1078
1415,1066
1416,1057
1416,1199
1419,1030
1422,1212
1424,1901
1430,2821
1432,2178
1448,2423
1448,2564
1452,2827
1458,1099
1464,1119
1466,2422
1477,2527
1480,799
1480,1633
1480,2483
1485,2500
1494,2361
1495,1612
1501,1777
1502,1755
1503,1813
1503,2013
1505,1782
1506,2490
1507,2289
1508,1905
1510,2241
1510,2301
1511,1583
1511,2533
1513,1654
1514,2332
1515,2224
1520,1690
1522,1838
1523,2252
1524,2234
1531,2241
1535,2450
1536,2239
1537,903
1538,2344
1540,1863
1543,2532
1544,1720
1544,2652
1545,2420
1548,1860
1551,2007
1551,2033
1555,2091
1560,1593
1560,2984
1562,2266
1564,2004
1566,2573
1567,2368
1567,2561
1568,2012
1569,2202
1570,1937
1572,2424
1572,2581
1573,2417
1575,2349
1576,2004
1577,906
1577,1986
1579,2271
1583,2002
1584,1564
1585,1800
1586,2478
1588,2426
1589,1613
1591,2778
1593,1603
1593,1610
1594,2269
1598,1973
1599,2777
1601,2529
1606,1550
1606,2293
1608,2024
1610,1761
1612,2292
1612,2575
1614,2155
1615,2182
1616,1004
1617,1589
1619,1377
1619,1915
1621,1517
1622,1100
1624,1591
1624,2352
1624,2927
1626,1730
1626,2573
1627,1423
1628,1761
1629,1734
1629,1952
1630,1146
1630,1533
1631,1656
1633,1204
1639,996
1639,1426
1640,1607
1640,2008
1641,1808
1642,2003
1643,1232
1643,1280
1643,1324
1645,1500
1646,1926
1648,1541
1649,2726
1654,2597
1656,1656
1658,1343
1659,1033
1659,1122
1660,1275
1660,2121
1664,2726
1668,762
1669,1068
1669,1936
1670,1634
1670,1878
1674,2106
1675,2111
1676,673
1676,1032
1676,1859
1678,1220
1678,1933
1678,2202
1680,1213
1680,1940
1681,670
1682,1120
1687,1950
1689,1559
1690,1045
1690,1957
1691,1935
1691,1993
1691,2247
1692,1040
1693,1066
1694,1005
1694,1271
1694,2922
1696,1045
1696,1295
1697,1056
1700,1018
1700,1199
1701,1044
1702,1190
1704,2647
1707,1942
1707,2019
1708,1463
1710,2821
1712,2018
1713,1012
1713,1462
1713,2723
1714,2057
1715,1746
1716,2232
1717,2053
1718,2686
1719,1695
1720,965
1720,1815
1720,2919
1721,991
1722,1194
1723,544
1723,1247
1723,1269
1724,1969
1725,988
1726,2045
1727,1576
1729,2098
1730,2057
1731,1216
1734,682
1736,1964
1738,965
1741,1971
1744,1259
1748,1800
1749,2754
1750,2015
1752,727
1753,676
1755,2900
1756,1315
1757,1390
1758,2719
1761,1449
1762,2634
1764,1233
1766,1982
1766,2719
1767,2278
1768,2229
1770,1888
1774,2751
1776,569
1776,1501
1778,616
1781,1942
1783,1839
1785,1551
1785,1742
1786,1748
1788,2743
1790,1407
1790,1816
1790,1820
1791,2285
1791,2659
1793,1530
1794,1280
1795,1617
1796,2659
1798,2684
1799,2820
1799,2854
1800,1528
1800,2998
1806,2143
1806,2195
1814,1577
1815,2063
1816,1283
1819,1574
1819,1701
1820,1279
1821,2906
1822,2770
1824,1252
1826,1485
1826,1722
1828,2079
1830,1268
1831,508
1833,1767
1834,889
1837,481
1838,1966
1839,1285
1843,1272
1847,699
1850,1256
1852,1907
1856,823
1857,1262
1858,634
1860,709
1868,1838
1871,1371
1872,2186
1873,1287
1876,1706
1877,849
1877,1603
1880,1309
1881,1612
1882,1478
1883,1267
1884,1387
1889,1438
1892,919
1894,1292
1895,800
1895,1701
1897,697
1897,2829
1899,2058
1900,2566
1903,704
1906,821
1907,2607
1908,1331
1910,1536
1913,1481
1916,783
1917,738
1917,1272
1920,828
1926,867
1928,1595
1930,861
1932,2249
1937,2444
1937,2777
1940,907
1949,1240
1951,714
1954,2828
1971,1339
1973,1224
1979,956
1981,1632
1988,788
1996,976
1998,980
2000,1283
2002,984
2016,1612
2020,2013
2025,1131
2026,1154
2026,1978
2028,2442
2029,1034
2029,1161
2032,953
2032,1015
2032,1134
2036,955
2038,1066
2040,969
2040,1095
2043,835
2044,1820
2053,2705
2057,1007
2059,955
2071,1081
2075,977
2085,1185
2085,2272
2086,719
2088,3105
2093,1510
2099,1074
2109,2297
2116,1516
2130,1232
2139,2551
2141,942
2144,3104
2146,847
2153,1274
2153,2610
2158,1020
2159,2971
2162,872
2164,1312
2173,1083
2173,1088
2179,1657
2182,1284
2182,1387
2183,1290
2185,1103
2186,1337
2189,2545
2191,2607
2198,2606
2207,1028
2207,1266
2210,966
2211,981
2211,1448
2219,2957
2221,2948
2230,2944
2232,2960
2234,1580
2245,2635
2249,2907
2252,1238
2253,965
2258,2880
2259,1188
2273,2960
2278,1045
2278,2919
2280,2900
2281,1099
2282,2948
2285,1183
2289,2863
2292,1500
2294,1529
2305,2867
2306,2910
2311,2490
2311,2836
2313,2502
2314,1102
2314,2886
2316,1148
2324,2849
2326,3035
2341,2972
2347,2501
2365,2897
2378,2862
