y,x
2357,2948
2360,2677
2367,2227
2370,2954
2374,2485
2387,2907
2396,2862
2399,2294
2412,2368
2413,2278
2418,2273
2420,2286
