y,x
1047,929
1048,1117
1050,1266
1052,917
1052,948
1059,1189
1063,890
1064,916
1064,1199
1064,1263
1064,1268
1066,1304
1067,908
1068,1167
1070,2613
1074,668
1080,1171
1083,881
1086,1300
1087,903
1097,1166
1098,886
1099,1174
1100,1187
1100,1199
1101,1180
1102,1329
1105,1190
1106,1184
1107,3103
1108,1178
1108,1201
1109,774
1109,890
1119,1189
1121,1251
1123,1288
1124,1195
1128,859
1130,1238
1133,856
1137,1273
1142,1209
1145,1182
1147,1187
1152,3026
1156,1209
1158,868
1161,1291
1162,831
1164,2970
1165,1225
1167,858
1167,1213
1169,1204
1171,1222
1173,823
1185,2873
1187,764
1197,836
1202,839
1212,1208
1216,862
1220,832
1225,835
1232,1207
1247,1329
1257,1327
1262,1321
1266,2788
1267,1220
1269,1201
1269,1213
1275,1186
1328,1206
1330,1164
1331,1187
1337,919
1339,1807
1342,1232
1345,1145
1346,1169
1351,1204
1352,926
1355,807
1355,932
1368,1814
1372,1121
1375,1136
1381,1072
1382,1124
1384,1169
1384,2417
1387,771
1389,967
1393,1032
1393,2082
1396,1053
1397,1101
1397,2762
1399,956
1399,1071
1401,2599
1403,884
1403,1912
1406,1137
1407,1068
1413,1070
1415,1055
1427,2815
1436,1931
1437,2173
1457,1099
1457,2809
1465,2600
1466,1122
1470,1976
1474,795
1484,2850
1486,2474
1490,2487
1491,2215
1494,1170
1496,2086
1500,1610
1501,2084
1502,1803
1502,2169
1505,2268
1506,1783
1506,2254
1507,2194
1510,1757
1510,1894
1510,2167
1511,2817
1512,1644
1512,1832
1513,2481
1514,1580
1515,2092
1516,1676
1516,2295
1517,2300
1517,2509
1520,1651
1522,2088
1526,1819
1528,2229
1528,2491
1530,2215
1533,2242
1542,2441
1544,1569
1544,1711
1544,1827
1545,2336
1546,2524
1548,2402
1549,2466
1549,2963
1550,2282
1552,2244
1553,2409
1554,2217
1555,2207
1559,2079
1560,1960
1561,1953
1561,2562
1562,2198
1563,1589
1563,2576
1564,2262
1564,2333
1565,1995
1565,2370
1565,2551
1569,2259
1570,1931
1570,2575
1571,2430
1572,2646
1577,1539
1578,2576
1579,2845
1580,2363
1581,2409
1584,2336
1586,2473
1587,2437
1588,1988
1590,1593
1590,2514
1592,1766
1592,2764
1593,1588
1594,2769
1595,1592
1596,1601
1597,1543
1597,2899
1599,2768
1600,1965
1600,2306
1606,2583
1610,2018
1610,2130
1611,2587
1612,2285
1613,1755
1613,2553
1614,1579
1614,2572
1615,2169
1616,1014
1616,2288
1618,1373
1618,2284
1618,2908
1619,1583
1622,1512
1623,1099
1624,1418
1624,1727
1625,1731
1629,1753
1630,1144
1631,1528
1631,1732
1634,1920
1636,1422
1637,1228
1640,1522
1640,1598
1643,1338
1644,1278
1644,1322
1647,2883
1647,3040
1648,1490
1648,2721
1651,2322
1652,2152
1653,2158
1658,1122
1658,1341
1660,1032
1662,1273
1664,1937
1667,761
1669,1850
1670,1067
1671,1627
1671,2064
1672,2069
1672,2172
1674,673
1675,1624
1677,1032
1679,1219
1681,1397
1681,2165
1682,1393
1685,1940
1685,2616
1686,2201
1689,2802
1690,1934
1690,2910
1691,1045
1691,1552
1692,660
1694,1040
1695,2856
1697,1830
1698,2239
1698,2843
1701,1187
1701,1933
1704,1015
1704,2851
1710,628
1711,1179
1711,2011
1711,2287
1716,2707
1717,964
1717,1806
1717,2248
1718,1682
1718,2628
1721,2906
1723,1222
1725,2042
1725,2891
1725,2910
1726,1565
1727,1571
1728,704
1728,2015
1729,1937
1730,1215
1732,683
1734,1916
1735,1940
1735,2746
1738,1563
1739,962
1743,1255
1743,1673
1744,2005
1750,673
1750,2633
1750,2710
1751,1814
1753,740
1755,1818
1756,1316
1757,1378
1759,1335
1759,1973
1760,2633
1765,1881
1768,1236
1771,1898
1776,615
1776,1498
1776,1934
1778,2863
1780,1495
1780,1832
1781,577
1784,1738
1784,1746
1792,1406
1793,1482
1794,1523
1796,2835
1797,2842
1799,1472
1799,2678
1799,2953
1804,790
1804,1460
1805,1253
1805,2954
1806,1691
1806,2218
1810,1509
1810,2862
1811,1944
1811,2054
1812,1256
1812,2880
1817,1697
1818,1467
1819,2062
1819,2067
1822,2906
1823,2763
1824,1718
1824,1836
1824,2961
1825,1832
1829,1600
1829,2034
1830,655
1833,1255
1833,1282
1834,1761
1835,483
1836,1276
1838,1283
1839,1883
1842,2936
1845,1279
1847,1254
1847,1284
1851,819
1852,815
1853,1824
1854,1262
1858,2830
1859,609
1859,1273
1865,2165
1865,2845
1867,1441
1869,1375
1870,1593
1872,760
1874,849
1876,1641
1877,1619
1877,1706
1877,2829
1881,1475
1889,2164
1892,799
1894,684
1896,816
1896,1286
1897,1524
1898,2891
1900,2049
1900,2217
1901,2821
1902,2563
1906,1330
1909,872
1911,797
1913,740
1913,886
1915,2803
1916,1267
1921,691
1926,675
1927,1251
1931,2666
1939,1565
1951,2754
1953,2817
1954,2988
1956,2851
1963,1515
1967,1334
1975,1222
1978,1629
1981,2643
1982,784
1983,2760
1987,2752
1993,1269
1994,2648
1996,2867
2005,2579
2008,2865
2009,1612
2010,2278
2016,2007
2020,1985
2026,2222
2033,2607
2035,1814
2035,2910
2046,2486
2053,2701
2056,952
2066,1012
2069,1411
2075,770
2089,2267
2102,2490
2110,2288
2111,1507
2120,2703
2121,2743
2130,942
2137,2743
2139,2548
2139,2624
2140,855
2140,2753
2146,867
2151,3068
2153,2514
2153,2606
2154,2950
2156,1691
2158,1304
2160,1711
2164,2895
2165,2910
2169,1541
2170,1417
2170,1693
2174,1579
2178,1684
2179,2611
2179,2931
2182,2938
2186,1494
2186,2604
2187,1339
2187,1406
2187,2935
2189,1357
2193,1114
2194,1753
2195,1765
2196,1084
2197,1732
2198,966
2198,1263
2198,2604
2200,1759
2208,2682
2210,2916
2230,2927
2231,2948
2234,2734
2242,964
2242,1233
2245,2635
2247,1764
2248,2890
2254,1187
2266,1054
2270,2950
2276,2908
2279,2945
2282,2891
2284,2846
2285,2833
2303,1103
2305,2905
2308,2476
2308,2526
2310,2814
2311,2823
2320,2843
2327,2753
2329,2896
2333,2948
2335,2642
2339,2947
2340,2664
2342,2497
2347,2548
2355,2891
2360,2858
