y,x
1475,2108
1477,1776
1478,617
1480,2454
1482,1796
1484,2073
1491,2493
1496,1883
1496,2425
1498,1865
1498,2203
1503,2223
1503,2326
1504,2091
1504,2429
1505,2203
1512,1533
1512,1608
1512,2362
1517,1825
1521,905
1521,1686
1522,1828
1522,2262
1522,2764
1524,2233
1526,1721
1526,2620
1527,2204
1527,2504
1529,2249
1530,2208
1533,1642
1534,1914
1536,2908
1539,2394
1540,480
1544,1538
1546,2149
1547,2351
1549,2525
1550,1543
1550,2865
1554,1574
1554,2744
1556,2294
1559,2806
1562,2057
1563,2546
1564,2096
1566,2526
1573,910
1574,1742
1575,471
1580,2880
1581,2530
1583,2169
1583,2496
1584,1926
1584,1930
1585,1710
1585,1714
1586,2215
1587,2210
1588,1580
1588,1586
1589,1911
1590,1735
1592,1597
1593,1591
1608,2315
1610,1371
1612,2018
1613,1965
1616,1916
1618,2278
1620,1882
1623,934
1623,1935
1624,1100
1626,1637
1626,2685
1627,1503
1627,1513
1627,1621
1629,792
1629,1291
1630,1640
1631,1735
1633,1201
1633,1920
1634,1541
1635,1612
1638,2069
1640,1616
1642,1274
1643,1477
1643,3018
1646,2067
1650,2704
1651,2173
1651,2231
1658,1928
1659,1114
1660,1029
1661,1182
1661,1941
1662,1137
1663,1901
1664,674
1666,1681
1669,671
1669,1062
1672,2317
1675,1225
1677,1526
1678,1027
1679,2878
1683,1070
1683,2708
1685,1865
1687,1051
1689,1188
1691,1035
1692,1042
1692,1150
1693,2667
1694,497
1694,1030
1696,1553
1696,1560
1696,1663
1701,627
1701,1168
1703,1173
1708,1434
1711,1776
1714,2704
1715,2975
1721,963
1726,2207
1728,1951
1743,2674
1745,957
1747,1485
1748,954
1753,2221
1753,2948
1756,2734
1757,1257
1764,1535
1771,1260
1771,1817
1776,1468
1778,616
1779,1395
1788,788
1789,2166
1791,1457
1791,2763
1794,1404
1794,1476
1796,1414
1796,1421
1797,2732
1808,1259
1814,1604
1815,1260
1817,1280
1818,1286
1819,829
1821,1310
1824,836
1825,654
1826,822
1832,1259
1834,1272
1838,2898
1841,586
1844,1479
1846,585
1850,2720
1851,1276
1856,420
1856,1521
1861,2790
1865,853
1865,2908
1867,1604
1868,522
1874,717
1899,1837
1904,2562
1906,891
1909,1842
1911,871
1914,2908
1917,894
1933,1668
1934,1249
1948,2274
1949,1334
1952,2162
1956,1882
1962,942
1967,2746
1972,1873
1980,1548
1983,959
1984,1744
1985,1487
1986,2789
1993,942
1999,1978
2002,2583
2005,985
2005,1470
2005,1520
2006,1893
2006,2280
2010,2570
2015,798
2019,1655
2022,1012
2027,1677
2027,2223
2027,2301
2033,959
2033,1010
2036,1728
2036,2615
2038,1065
2038,1757
2039,1116
2039,1171
2042,1707
2043,1665
2044,1073
2045,2130
2050,1107
2054,868
2054,1819
2055,2737
2057,873
2058,1432
2058,1940
2058,3050
2060,1121
2060,1202
2061,1302
2062,871
2064,1407
2066,1812
2069,1370
2071,1306
2073,1416
2074,895
2077,2198
2082,1795
2083,1610
2085,1497
2091,905
2092,2749
2093,1286
2094,1049
2094,1166
2094,1664
2097,1816
2098,3006
2099,984
2099,1171
2100,988
2100,1750
2101,2216
2110,1809
2110,2946
2111,2005
2114,2951
2116,2314
2119,1835
2122,2041
2122,2896
2123,1251
2129,2261
2129,2891
2135,1986
2140,1943
2142,836
2145,2965
2146,2925
2149,2933
2152,1061
2152,2385
2153,2391
2154,2420
2155,1000
2156,1019
2157,2969
2161,2650
2161,2656
2162,2663
2162,2719
2164,2877
2165,2872
2166,2730
2166,2752
2168,2770
2172,2734
2174,2746
2178,2813
2181,2935
2187,2948
2192,2896
2198,2229
2206,2178
2239,1228
2249,1264
2262,1069
2274,1235
