y,x
1051,921
1051,1204
1054,1151
1055,924
1058,918
1060,1136
1061,1265
1063,1232
1064,918
1064,1188
1065,1177
1067,927
1071,1238
1072,1203
1073,1168
1078,1287
1081,1176
1082,1202
1085,899
1086,1205
1089,834
1091,1237
1095,1177
1097,1165
1097,1238
1097,1994
1098,895
1099,2037
1105,1194
1111,1195
1114,1190
1120,867
1122,880
1125,1248
1127,1984
1130,1241
1133,1275
1145,1183
1145,1993
1149,1264
1156,1270
1161,1219
1161,1266
1166,835
1169,1198
1185,842
1189,1232
1197,1209
1247,1246
1249,1306
1271,1212
1299,1194
1326,1177
1329,1195
1335,1192
1339,1197
1340,1153
1346,1168
1354,1810
1360,2107
1362,839
1366,1822
1367,2394
1379,2177
1379,2182
1382,2175
1385,846
1390,2680
1395,880
1404,1047
1408,2518
1410,1080
1410,1911
1412,1047
1413,2455
1414,1034
1415,931
1416,2468
1421,2420
1426,2419
1429,979
1443,795
1452,1094
1456,1805
1456,2104
1460,1775
1461,1115
1465,1793
1469,2092
1470,2115
1479,2095
1480,2441
1486,2121
1488,1866
1489,2489
1490,2423
1494,1994
1499,1994
1499,2424
1501,1612
1507,1686
1508,2123
1511,1723
1513,1644
1516,1825
1516,2265
1520,2255
1522,902
1523,1646
1523,2254
1524,1987
1525,2499
1525,2902
1527,1569
1528,903
1528,1819
1530,2337
1530,2403
1531,1547
1533,2204
1533,2388
1534,2364
1534,2620
1538,2725
1540,1843
1545,2510
1546,2401
1547,2532
1549,2292
1549,2458
1549,2863
1550,1554
1553,2787
1555,2436
1555,2538
1556,2089
1560,2292
1560,2541
1562,1583
1563,2520
1569,2253
1570,1919
1572,1731
1573,1597
1573,1793
1573,2151
1574,2886
1576,798
1578,1595
1578,2178
1579,2954
1581,1531
1581,2519
1590,1902
1591,1521
1595,1961
1598,2722
1599,1838
1602,2015
1604,2182
1605,1931
1605,2178
1606,1636
1607,2327
1608,1503
1610,1513
1611,1745
1617,2682
1619,1584
1620,1291
1621,1296
1621,2279
1623,1612
1624,1099
1624,1476
1626,1666
1629,1343
1629,3036
1632,962
1633,1274
1635,2035
1638,1898
1640,2228
1641,1937
1642,1320
1645,1117
1649,1395
1650,1380
1653,1097
1660,1084
1663,1063
1664,1861
1666,2233
1671,1128
1672,1138
1675,1255
1675,2632
1675,2864
1676,1560
1676,1661
1679,1146
1679,1184
1679,1220
1681,2825
1682,1043
1684,1196
1688,1047
1690,1003
1690,1431
1690,1773
1690,2821
1693,1039
1693,1045
1698,1029
1700,610
1701,2972
1704,769
1704,2979
1707,1200
1708,946
1708,1945
1712,954
1713,971
1715,2702
1719,706
1720,977
1724,1486
1724,2784
1729,684
1729,1484
1731,680
1731,1624
1732,1616
1740,1258
1741,1513
1743,2224
1743,2642
1743,2671
1748,682
1748,1813
1749,1259
1749,1265
1755,1262
1755,1469
1761,2691
1764,953
1770,2170
1771,1459
1773,1404
1775,1423
1782,1273
1784,2735
1787,2763
1794,1605
1796,838
1796,1263
1799,1272
1803,1723
1803,2766
1804,1312
1805,1460
1805,2195
1812,1256
1813,1283
1814,2198
1818,1485
1822,511
1823,496
1823,1501
1829,1273
1832,660
1833,732
1835,1275
1839,1284
1839,1624
1844,706
1844,1280
1847,1290
1855,1290
1859,1287
1861,861
1864,1263
1870,513
1883,586
1887,1842
1891,2842
1892,607
1895,1848
1897,656
1901,638
1901,2565
1910,638
1910,871
1912,1251
1914,2888
1916,1673
1917,901
1922,2380
1923,2530
1929,1245
1930,1343
1932,1254
1934,2312
1949,931
1951,1881
1954,1236
1959,2774
1960,1555
1963,1986
1967,1492
1967,2467
1968,2799
1969,1746
1973,2355
1978,927
1980,2626
1981,1903
1984,1526
1985,929
1985,961
1986,1480
1988,2380
1988,2917
1991,2580
1993,2334
1995,2535
1996,1673
1997,2578
2001,2738
2003,2572
2004,1763
2006,2558
2008,2634
2009,988
2009,2623
2010,2638
2011,1949
2011,2134
2012,849
2016,1161
2016,2192
2018,1827
2019,2654
2022,2357
2022,2690
2022,2926
2024,964
2024,2703
2025,2767
2026,1178
2026,2610
2027,1543
2028,2534
2029,1548
2030,1025
2030,1819
2032,1031
2033,1899
2035,2760
2036,1122
2037,1439
2039,1077
2042,1421
2042,2199
2043,1290
2043,1298
2043,1924
2044,1202
2044,1801
2045,1207
2046,1390
2048,1301
2051,2957
2052,876
2053,1383
2053,1616
2055,1292
2055,2962
2059,1500
2059,1649
2059,1825
2060,971
2060,1130
2060,1973
2065,2659
2066,911
2068,2314
2072,922
2072,1818
2074,1781
2075,2343
2076,938
2076,2286
2076,2330
2077,1177
2077,2290
2077,2370
2078,2533
2079,2943
2080,1846
2080,2272
2080,2333
2083,3009
2085,2275
2086,2281
2089,3014
2092,2375
2094,2735
2096,1956
2098,2395
2099,1256
2099,2807
2101,2730
2104,2765
2106,2778
2107,2688
2110,2780
2110,2790
2110,2912
2114,2946
2119,941
2120,2959
2123,1146
2124,1014
2127,1100
2134,1204
2143,2227
2148,1153
2151,1159
2154,2189
2161,1183
2180,1443
2188,1227
2198,1347
2204,1451
2209,1044
2209,1121
2210,1386
2213,1427
2217,1276
2221,1088
2222,1102
