y,x
0,2139
0,2341
0,2695
1,1946
43,3105
51,1210
51,2975
52,1090
59,1987
59,3058
60,1204
60,3101
101,1141
109,2846
110,1298
118,2831
123,2844
143,1251
145,2800
161,1110
173,3030
199,2882
201,2514
210,2840
213,2535
224,2499
226,1467
227,1097
232,1080
240,2749
249,947
264,2397
264,2496
269,2363
272,2438
273,2749
275,1039
275,2344
276,2363
277,2357
277,2754
279,2895
281,2449
287,2476
287,2926
289,2960
293,2926
300,2523
300,2958
315,2704
323,2486
326,2716
334,2594
335,2705
339,2766
343,2504
345,2579
355,2566
356,2220
359,1782
361,2691
362,2717
367,994
375,994
377,2649
378,934
380,1798
385,2665
387,1026
389,2670
397,553
397,1419
397,2817
399,1537
404,1752
405,2604
413,2652
422,2881
425,3104
427,3056
427,3060
438,3009
451,799
462,2839
481,3105
484,2678
496,1414
503,2735
504,3104
507,550
510,1505
514,2776
526,2737
527,802
529,722
530,2622
532,716
548,2654
550,2640
552,776
554,2630
556,1338
557,639
558,1445
558,2928
559,1155
560,2526
564,765
566,638
569,526
571,1155
577,612
578,546
579,2573
581,2524
584,2237
585,2567
585,2572
586,538
588,1168
590,1455
594,571
594,787
596,1154
596,2271
599,1565
600,1388
605,2152
606,1149
607,681
607,2487
611,1154
614,2307
615,658
616,515
616,2318
617,2326
620,538
620,657
621,510
623,2235
628,2757
629,1344
630,2465
633,2364
634,2083
635,2466
638,560
640,1193
641,2066
644,526
645,1146
651,2435
652,1153
657,2766
658,1478
667,2069
669,2929
671,677
674,2961
675,800
675,1229
675,1301
679,527
682,2484
683,532
686,2031
686,2628
692,1220
692,2559
693,2554
698,2340
700,762
701,2643
704,1129
706,894
717,821
720,2544
732,2358
736,2342
737,2362
739,2353
740,2029
744,1161
747,935
749,2520
751,1830
752,2057
753,2061
756,2530
760,947
761,996
764,2077
765,2647
769,1014
775,1149
775,1214
775,2182
780,1820
782,900
782,2484
782,2826
788,2147
793,2490
796,2145
800,2111
804,2763
810,1285
813,1147
815,1284
815,1304
821,1149
821,1334
830,1300
831,2854
833,2843
834,1815
835,1840
843,1746
844,2393
844,2842
852,1293
854,1955
855,2065
867,2856
869,891
874,885
879,1202
881,1287
885,975
898,2717
900,2502
901,1160
902,1053
904,1087
908,2508
911,1149
911,1622
912,1164
912,2793
915,3105
916,2496
917,2270
918,2709
924,1165
924,2495
925,1161
926,2508
928,2635
928,2700
931,1215
932,2203
938,2475
941,1129
942,2481
943,1217
944,1071
944,2657
945,1065
945,2727
946,1060
949,1072
950,1193
958,2169
962,1562
964,1220
964,2144
970,3079
973,1207
976,2740
980,1054
981,971
985,2734
987,1080
987,1602
988,1067
988,2962
1011,2949
1015,910
1016,1016
1020,1126
1021,2052
1022,1048
1024,1229
1027,970
1037,979
1037,1215
1039,1132
1041,1118
1045,1169
1046,929
1046,1126
1048,1229
1053,934
1053,1155
1054,1264
1058,1133
1068,896
1068,1239
1070,1167
1071,921
1073,1162
1075,1302
1081,1288
1085,1234
1087,895
1090,787
1091,1161
1093,892
1095,1170
1097,889
1101,892
1104,1193
1105,898
1110,1177
1111,1194
1114,885
1115,2049
1116,2779
1118,872
1120,1190
1122,1248
1127,872
1128,1279
1129,2795
1131,1240
1133,870
1135,1986
1140,2603
1141,1211
1141,1261
1145,1183
1147,1188
1154,845
1155,864
1157,868
1158,1208
1163,2573
1165,1953
1166,835
1167,2874
1169,1978
1174,2817
1177,1219
1180,2781
1181,1225
1185,1218
1192,839
1194,861
1195,1268
1201,854
1205,855
1206,845
1206,1960
1211,2688
1212,863
1216,2613
1218,870
1226,1206
1245,1198
1350,815
1351,1804
1369,2082
