y,x
1646,2178
1647,2183
1653,1574
1655,1525
1656,1535
1662,1064
1662,1858
1664,2230
1665,757
1665,1636
1665,1801
1670,2314
1674,1255
1675,1125
1675,1129
1676,1184
1679,1220
1680,1054
1682,1196
1684,2619
1684,2804
1685,1050
1687,1431
1688,1055
1688,1772
1689,1008
1690,1012
1690,1041
1690,1188
1691,1175
1693,632
1697,734
1702,1196
1703,2741
1705,916
1707,1944
1709,2956
1712,974
1713,951
1716,997
1719,707
1721,2934
1722,1485
1724,685
1727,2940
1731,2779
1738,1258
1738,2223
1746,2937
1747,644
1747,1813
1748,683
1748,1259
1749,2693
1750,2664
1751,2635
1751,2898
1755,2690
1767,626
1769,1458
1772,2935
1773,1414
1773,1422
1773,2167
1778,866
1787,843
1789,1601
1791,2739
1804,2766
1805,2195
1813,2198
1814,1489
1816,1485
1822,512
1825,740
1826,660
1836,468
1845,694
1863,864
1865,535
1869,2902
1871,1518
1879,2779
1887,1845
1896,1851
1899,834
1904,2562
1905,2857
1911,877
1912,1251
1914,1675
1920,900
1921,2162
1924,2529
1926,1341
1927,1246
1930,1254
1930,2880
1932,1887
1933,1249
1946,2176
1949,1884
1953,2699
1956,2780
1957,2716
1958,1988
1960,1557
1961,940
1961,2780
1968,1755
1969,2635
1972,2476
1974,920
1975,2745
1978,1905
1978,2900
1982,1421
1983,949
1983,1528
1984,1430
1987,962
1987,2344
1988,931
1990,2598
1991,1804
1991,3068
1992,2739
1993,2549
1994,2594
1998,1754
1998,2295
1998,2579
1999,1749
1999,2299
2001,2331
2003,2581
2004,974
2004,2919
2005,1869
2006,2559
2007,2636
2008,2576
2009,2626
2012,1852
2014,1830
2020,2767
2022,1545
2023,1956
2024,2615
2025,1181
2026,1822
2027,1549
2029,1030
2031,989
2036,1124
2039,1079
2039,1803
2039,1928
2040,2962
2042,1264
2042,1268
2042,1306
2043,1226
2044,2967
2046,2912
2047,1310
2051,2982
2052,1630
2054,1978
2055,1247
2055,1294
2055,1828
2056,885
2056,1583
2058,1131
2059,1649
2060,1574
2061,2312
2062,2081
2063,2665
2067,2348
2067,2430
2069,2535
2071,974
2073,2937
2075,940
2076,1849
2076,2946
2077,2283
2078,1014
2078,1059
2078,1182
2078,2002
2078,2289
2079,2293
2082,970
2082,2761
2082,2765
2083,2390
2084,2695
2084,2963
2085,2690
2088,2480
2088,2768
2088,2775
2089,2148
2089,2386
2090,1960
2090,2643
2091,2762
2093,2784
2096,2519
2097,2770
2098,1256
2098,2795
2101,2949
2107,2953
2110,2911
2120,1156
2127,1208
2135,2231
2148,2192
2179,2638
2197,1127
2202,1244
2202,1379
2209,1281
2212,1093
