y,x
1654,1015
1655,1117
1656,1787
1656,2232
1661,1028
1662,1186
1662,1260
1667,1060
1667,1082
1668,1931
1669,1682
1669,2906
1673,1904
1674,2898
1675,1225
1678,1026
1679,1527
1679,1992
1682,1058
1682,1069
1683,1538
1683,2934
1685,2710
1686,1040
1687,1076
1692,1042
1694,1059
1695,1143
1696,1869
1697,1064
1699,730
1700,1555
1700,2675
1704,1664
1705,1843
1706,765
1706,1175
1708,1173
1708,2651
1709,890
1716,2704
1719,1286
1719,2972
1720,963
1720,1778
1721,2973
1722,481
1726,1208
1728,1193
1731,1246
1731,2037
1731,2934
1731,2938
1742,1957
1743,2674
1744,2633
1746,1964
1751,638
1751,2668
1753,1487
1755,2266
1756,666
1757,1257
1758,2944
1759,1623
1759,2732
1764,2019
1771,1535
1772,1260
1773,2687
1774,2221
1782,1396
1782,1818
1785,2284
1789,450
1790,1356
1793,2166
1794,792
1796,2729
1800,1416
1801,1421
1810,1256
1816,2900
1817,1260
1818,832
1822,1309
1829,1272
1829,1285
1831,514
1835,1287
1837,2300
1840,413
1853,1275
1854,1476
1858,414
1862,2806
1863,1522
1866,850
1874,454
1878,2698
1883,674
1884,699
1884,1257
1888,446
1890,629
1893,919
1896,1526
1897,557
1900,570
1901,765
1902,788
1902,2563
1909,690
1910,1833
1915,640
1920,1838
1920,2617
1921,2380
1923,2888
1927,722
1931,1244
1932,1249
1936,1241
1939,2652
1941,2804
1943,1662
1951,1334
1953,488
1957,2124
1957,2152
1960,2271
1963,1654
1968,2870
1978,1880
1984,960
1990,923
1992,2843
1993,1871
1994,2730
1995,1485
1995,1738
1999,568
1999,586
1999,1522
2000,2642
2003,572
2003,982
2003,2732
2006,2704
2013,950
2016,1638
2017,627
2017,1516
2020,1494
2022,2276
2023,1012
2029,2541
2033,2753
2036,1122
2038,1064
2039,954
2043,1022
2044,2295
2045,748
2045,1033
2047,1167
2048,2620
2049,1073
2053,2749
2054,2567
2055,2227
2056,2210
2057,1646
2058,2617
2060,2824
2061,2133
2069,843
2070,2605
2078,2537
2080,764
2080,1425
2082,2737
2086,1414
2086,2664
2086,3049
2087,2643
2087,2677
2088,2148
2093,1478
2098,968
2099,2197
2101,1609
2102,1167
2102,1171
2113,2750
2119,1811
2123,2743
2126,1560
2127,1767
2131,2210
2133,1805
2135,2224
2137,2092
2138,1213
2138,2000
2139,2062
2140,2940
2142,1829
2144,1541
2144,2945
2145,2641
2148,2311
2150,2959
2154,990
2154,2896
2155,2881
2157,995
2157,2503
2159,2405
2160,828
2161,1978
2161,2528
2165,2219
2166,2214
2166,2518
2169,1083
2169,1936
2169,2045
2172,2040
2177,996
2177,2959
2178,987
2181,2394
2183,2896
2184,1178
2185,2375
2186,1200
2186,1206
2194,2645
2195,2634
2196,1268
2196,2706
2197,2660
2219,2818
2221,2207
2222,1355
2234,1128
2235,1525
2237,1136
2237,2171
2250,1138
2254,1218
2266,1509
2270,1255
2271,1512
2274,1469
2275,1464
2282,1429
2283,1460
2285,1433
2293,1438
2295,1356
2299,1083
2300,1398
2314,1079
