y,x
752,2535
756,2216
756,2225
757,1155
758,2191
759,943
760,890
764,989
764,993
770,1018
770,2793
771,2190
774,1214
777,2158
782,2487
782,2493
787,2641
792,2116
792,2146
796,936
802,1145
803,2474
806,2894
808,1278
809,1299
810,2759
815,1330
819,2007
826,1294
827,2092
828,1934
832,2405
845,2395
853,1709
857,1712
859,2879
866,886
870,2851
874,868
874,885
876,1282
880,1202
886,1557
889,980
893,1204
894,1002
898,2713
902,1200
903,1088
914,1686
915,1625
917,838
918,2533
918,2818
919,2277
919,2537
921,2516
924,1162
924,1166
926,2635
929,2754
930,2235
932,1214
937,2472
937,2572
939,1068
940,2479
941,2639
943,1057
943,1218
943,1620
947,1068
948,2498
965,779
965,2530
970,1068
972,967
973,842
974,963
975,2743
976,1489
977,1054
983,1603
986,1051
986,1064
986,1078
990,2071
992,2987
993,2954
994,1234
995,892
999,998
1006,1001
1006,2752
1011,795
1011,1998
1012,1150
1014,905
1014,979
1014,1206
1016,1045
1016,1049
1019,970
1019,1125
1021,1046
1021,2758
1033,1234
1035,947
1035,1217
1039,1132
1040,1117
1042,1121
1044,944
1044,1169
1044,1223
1050,924
1051,1266
1052,1154
1056,917
1058,1133
1058,1933
1062,1225
1065,916
1065,1197
1066,893
1066,1258
1066,1262
1067,910
1067,1880
1069,1166
1072,1313
1079,696
1081,1170
1082,1152
1085,2775
1089,903
1094,1170
1095,1189
1097,888
1107,2766
1109,1178
1110,1195
1110,1855
1117,1285
1119,1189
1119,3008
1121,1249
1125,2061
1129,1227
1129,1241
1132,1280
1136,862
1136,2790
1138,1265
1139,1317
1139,1992
1156,1208
1157,2628
1159,2618
1162,832
1162,1282
1166,1954
1173,1981
1175,2567
1176,1220
1178,2872
1182,2794
1184,1219
1188,763
1192,2777
1196,838
1207,1965
1211,1356
1223,2685
1225,1267
1232,1205
1233,1213
1237,1205
1245,2588
1250,1199
1257,1323
1259,1316
1269,1211
1269,1216
1289,2736
1344,933
1346,1803
1348,936
1352,812
1364,2413
1368,1818
1369,1192
1371,2770
1372,2083
1373,1132
1376,1090
1379,1099
1381,1213
1385,1024
1386,841
1386,967
1387,1071
1387,1910
1390,1004
1391,1024
1392,779
1393,1112
1394,1065
1396,955
1397,2575
1399,1041
1402,1044
1403,887
1403,2751
1412,1065
1413,1049
1416,1899
1417,2158
1418,1904
1424,2578
1428,985
1430,981
1466,1121
1476,796
1480,2394
1481,1811
1484,2295
1486,2300
1487,1781
1490,2385
1491,2294
1492,2100
1493,1801
1502,2109
1502,2500
1507,1541
1508,1733
1509,1607
1510,1518
1510,2430
1512,1881
1517,1999
1518,1877
1518,2334
1518,2434
1520,1819
1520,2912
1522,1999
1525,2333
1525,2902
1526,2085
1529,1691
1532,1645
1533,2142
1533,2513
1535,2267
1536,2116
1536,2241
1537,1964
1539,1838
1541,1834
1544,2532
1545,2859
1551,1543
1551,1717
1555,2542
1565,2473
1567,2812
1568,2395
1568,2457
1568,2539
1570,1579
1571,1937
1571,2301
1573,907
1575,1548
1575,2887
1577,2094
1579,2110
1580,1537
1581,2546
1584,2751
1585,2278
1589,1385
1589,2751
1591,2277
1591,2568
1592,2168
1595,1601
1596,2518
1598,1716
1599,1721
1602,2549
1606,1364
1606,1914
1607,1739
1612,2252
1613,1913
1618,3025
1623,1376
1624,2022
1625,2314
1629,1518
1630,1506
1632,1842
1632,1919
1633,1991
1634,1973
1636,959
1636,1226
1638,1625
1641,2695
1643,1274
1643,1318
1643,1334
1644,1619
1644,1939
1645,1479
1646,2268
1646,2902
1649,1615
1649,2043
1649,2145
1650,1622
1653,2037
1655,1117
1657,1334
1658,1266
1658,1996
1659,1027
1659,1098
1660,1922
1662,1182
1664,674
1665,2230
1667,2071
1668,1062
1677,1027
1680,1118
1684,1534
1684,1933
1685,1051
1686,1078
1686,1946
1687,1539
1687,2233
1688,1073
1688,1906
1690,1144
1690,1578
1691,1042
1692,656
1693,1005
1693,1030
1693,1150
1693,1185
1694,1009
1694,1140
1696,1035
1696,2883
1698,1638
1699,637
1699,2791
1700,1194
1700,2664
1704,1782
1705,1173
1705,1196
1706,765
1709,1556
1710,1562
1713,2824
1714,1791
1716,1438
1721,703
1721,962
1721,1844
1727,1239
1727,2707
1730,1924
1732,2215
1734,2814
1735,1265
1738,2835
1739,963
1741,1303
1744,670
1745,2203
1746,2710
1748,2677
1748,2929
1756,2710
1758,1489
1759,1963
1759,2735
1761,2043
1762,1969
1769,785
1773,2221
1779,2023
1781,1576
1783,1392
1783,2728
1784,2738
1786,1574
1788,2763
1793,792
1796,2769
1798,1818
1801,2759
1805,1465
1809,1261
1809,1523
1816,1354
1816,2185
1817,1287
1818,2907
1830,1275
1830,1314
1833,474
1835,654
1835,1288
1836,1294
1837,1603
1838,1283
1838,2901
1839,1631
1840,1292
1841,2160
1841,2654
1843,1282
1852,606
1852,1294
1853,1284
1854,919
1859,1277
1861,1290
1862,1475
1864,1286
1866,852
1868,860
1874,1268
1875,716
1877,1529
1883,1264
1900,767
1904,2550
1904,2560
1910,2943
1920,2391
1922,2381
1931,2500
1933,2420
1935,1247
1935,1519
1937,2453
1951,1327
1951,1661
1952,2902
1960,2795
1962,2906
1968,2024
1969,2016
1987,1828
2002,2498
2010,1429
2014,1543
2015,1158
2015,2609
2015,2844
2021,2848
2023,1017
2025,772
2027,1151
2028,957
2028,2325
2036,1062
2038,1089
2038,1515
2038,2781
2043,2272
2046,1070
2046,2513
2047,2285
2052,1032
2055,1165
2059,1641
2068,2321
2069,2754
2074,2794
2075,859
2077,2631
2087,2301
2089,1425
2091,888
2094,1113
2094,1370
2097,1376
2102,1421
2111,1122
2113,3104
2114,2928
2115,1041
2117,902
2120,1154
2121,2163
2122,997
2130,1606
2155,2995
2160,1051
2160,2788
2165,1547
2167,983
2168,1804
2170,1977
2171,1995
2172,1525
2173,1258
2173,1829
2174,2099
2176,2050
2176,2942
2178,2229
2179,2004
2181,1823
2182,906
2182,1021
2183,1183
2190,2315
2190,2899
2193,981
2195,2176
2197,2353
2201,2044
2202,996
2202,2235
2202,2300
2202,2307
2206,2210
2207,1971
2210,2931
2212,2085
2213,2919
2214,2097
2216,1933
2221,1169
2221,2746
2222,2369
2223,2944
2228,2366
2235,2749
2240,2743
2256,2897
2260,2196
2266,2915
2277,2168
2314,1047
